code,name,raw
1439,CENOURA KG,1439 - CENOURA KG
1632,LIMAO TAITI KG,1632 - LIMAO TAITI KG
1643,Tomate Kg,1643 - Tomate Kg
1660,LARANJA PERA KG,1660 - LARANJA PERA KG
6637,BATATA LAVADA KG,6637 - BATATA LAVADA KG
28212,PIMENTAO VERDE kg,28212 - PIMENTAO VERDE kg
106086,BANANA PRATA KG.,106086 - BANANA PRATA KG.
157115,BANANA NANICA KG,157115 - BANANA NANICA KG
282589,Cebola Kg,282589 - Cebola Kg
343852,BETERRABA KG.,343852 - BETERRABA KG.
78908901,REFRI COCA COLA PET 200ML,78908901 - REFRI COCA COLA PET 200ML
78933873,REFRIGERANTE SEM AÇÚCAR COCA COLA GARRAFA 200ML,78933873 - REFRIGERANTE SEM AÇÚCAR COCA COLA GARRAFA 200ML
70847022015,ENERGETICO TRADICIONAL MONSTER EM LATA DE 473ML,70847022015 - ENERGETICO TRADICIONAL MONSTER EM LATA DE 473ML
70847022206,ENERGÉTICO MONSTER ULTRA LATA 473ML,70847022206 - ENERGÉTICO MONSTER ULTRA LATA 473ML
70847022305,ENERGÉTICO DIET MONSTER ABSOLUTELY ZERO LATA 473ML,70847022305 - ENERGÉTICO DIET MONSTER ABSOLUTELY ZERO LATA 473ML
70847033301,ENERGÉTICO JUICE MONSTER MANGO LOCO LATA 473ML,70847033301 - ENERGÉTICO JUICE MONSTER MANGO LOCO LATA 473ML
70847033929,ENERG MONSTER ULTRA VIOLET 473ML,70847033929 - ENERG MONSTER ULTRA VIOLET 473ML
611269101713,ENERG RED BULL SUGAR FREE 250ML,611269101713 - ENERG RED BULL SUGAR FREE 250ML
611269991000,ENERGETICO TRADICONAL RED BULL EM LATA DE 250ML,611269991000 - ENERGETICO TRADICONAL RED BULL EM LATA DE 250ML
1220000250222,ENERG MONSTER ULTRA WATERMELON 473ML,1220000250222 - ENERG MONSTER ULTRA WATERMELON 473ML
4005900521910,SABON NIVEA LEITE 85G,4005900521910 - SABON NIVEA LEITE 85G
4005900521934,SABONETE BARRA NIVEA 85GR ERVA DOCE OLEO,4005900521934 - SABONETE BARRA NIVEA 85GR ERVA DOCE OLEO
4005900521972,SABONETE BARRA NIVEA 85GR LAVANDA OLEOS,4005900521972 - SABONETE BARRA NIVEA 85GR LAVANDA OLEOS
5000267013602,WHISKY ESCOCES BLENDED RED LABEL JOHNNIE WALKER EM GARRAFA DE 1L,5000267013602 - WHISKY ESCOCES BLENDED RED LABEL JOHNNIE WALKER EM GARRAFA DE 1L
5000291020706,GIN LONDON DRY TANQUERAY GARRAFA 750ML,5000291020706 - GIN LONDON DRY TANQUERAY GARRAFA 750ML
5601216120152,AZEITE DE OLIVA EXTRA VIRGEM CLASSICO PORTUGUES ANDORINHA EM GARRAFA DE VIDRO DE 500ML,5601216120152 - AZEITE DE OLIVA EXTRA VIRGEM CLASSICO PORTUGUES ANDORINHA EM GARRAFA DE VIDRO DE 500ML
5601252231164,AZEITE DE OLIVA EXTRA VIRGEM CLASSICO PORTUGUES GALLO EM GARRAFA DE VIDRO DE 500ML,5601252231164 - AZEITE DE OLIVA EXTRA VIRGEM CLASSICO PORTUGUES GALLO EM GARRAFA DE VIDRO DE 500ML
7506195143834,AMACIANTE DE ROUPA CONCENTRADO BRISA DE VERÃO DOWNY FRASCO 500ML,7506195143834 - AMACIANTE DE ROUPA CONCENTRADO BRISA DE VERÃO DOWNY FRASCO 500ML
7506306241183,ANTITRANSPIRANTE AEROSSOL ORIGINAL DOVE 150ML,7506306241183 - ANTITRANSPIRANTE AEROSSOL ORIGINAL DOVE 150ML
7506339332643,AMACIANTE DE ROUPA CONCENTRADO BRISA DE VERÃƑO DOWNY FRASCO 1L,7506339332643 - AMACIANTE DE ROUPA CONCENTRADO BRISA DE VERÃƑO DOWNY FRASCO 1L
7506339363883,OPP CREME DENTAL MENTA SUAVE ORAL B 1 2 3 CAIXA 70G,7506339363883 - OPP CREME DENTAL MENTA SUAVE ORAL B 1 2 3 CAIXA 70G
7622210411501,CHOCOLATE LACTA FIVE STAR 40G,7622210411501 - CHOCOLATE LACTA FIVE STAR 40G
7622210528186,CHOCOLATE AO LEITE RECHEIO SONHO DE VALSA LACTA RECHEADOS PACOTE 98G,7622210528186 - CHOCOLATE AO LEITE RECHEIO SONHO DE VALSA LACTA RECHEADOS PACOTE 98G
7622210528216,CHOCOLATE BARRA LACTA OURO BRANCO RECH 98G,7622210528216 - CHOCOLATE BARRA LACTA OURO BRANCO RECH 98G
7622210534576,WAFER COBERTURA CHOCOLATE BRANCO LACTA BIS XTRA PACOTE 45G,7622210534576 - WAFER COBERTURA CHOCOLATE BRANCO LACTA BIS XTRA PACOTE 45G
7622210566409,CHOCOLATE LACTA BIS 45G XTRA BLACK,7622210566409 - CHOCOLATE LACTA BIS 45G XTRA BLACK
7622210567567,BARRA CHOCOLATE PRETO LACTA OREO RECHEADO 90G,7622210567567 - BARRA CHOCOLATE PRETO LACTA OREO RECHEADO 90G
7622210568601,BOMBOM WAFER SONHO DE VALSA + OURO BRANCO LACTA CAIXA 220G 11 UNIDADES,7622210568601 - BOMBOM WAFER SONHO DE VALSA + OURO BRANCO LACTA CAIXA 220G 11 UNIDADES
7622210570086,CHOCOLATE WAFFER RECH SONHO DE VALSA 25G,7622210570086 - CHOCOLATE WAFFER RECH SONHO DE VALSA 25G
7622210570116,WAFER LACTA OURO BRANCO PACOTE 25G,7622210570116 - WAFER LACTA OURO BRANCO PACOTE 25G
7622210571496,REFRESCO EM PÓ GOIABA TANG PACOTE 18G,7622210571496 - REFRESCO EM PÓ GOIABA TANG PACOTE 18G
7622210571526,REFRESCO EM PÓ MANGA TANG PACOTE 18G,7622210571526 - REFRESCO EM PÓ MANGA TANG PACOTE 18G
7622210571540,REFRESCO EM PÓ LIMÃO TANG PACOTE 18G,7622210571540 - REFRESCO EM PÓ LIMÃO TANG PACOTE 18G
7622210571571,REFRESCO PO TANG 18GR LARANJ DOCINHA,7622210571571 - REFRESCO PO TANG 18GR LARANJ DOCINHA
7622210571601,REFRESCO EM PÓ LARANJA TANG PACOTE 18G,7622210571601 - REFRESCO EM PÓ LARANJA TANG PACOTE 18G
7622210571663,REFRESCO EM PO TANG UVA INTENSA 18G,7622210571663 - REFRESCO EM PO TANG UVA INTENSA 18G
7622210571694,REFRESCO PO TANG 18GR MARACUJA,7622210571694 - REFRESCO PO TANG 18GR MARACUJA
7622210571724,REFRESCO EM PO TANG MORANGO 18G,7622210571724 - REFRESCO EM PO TANG MORANGO 18G
7622210571755,REFRESCO PO TANG 18GR NOVA FORMULA ABACAXI,7622210571755 - REFRESCO PO TANG 18GR NOVA FORMULA ABACAXI
7622210571786,REFRESCO EM PO TANG UVA 18G,7622210571786 - REFRESCO EM PO TANG UVA 18G
7622210571816,REFRESCO EM PÓ GUARANÁ TANG PACOTE 18G,7622210571816 - REFRESCO EM PÓ GUARANÁ TANG PACOTE 18G
7622210571847,REFRESCO EM PÓ LARANJA E MAMÃO TANG PACOTE 18G,7622210571847 - REFRESCO EM PÓ LARANJA E MAMÃO TANG PACOTE 18G
7622210575630,CHOCOLATE AO LEITE E BRANCO LACTA LAKA + DIAMANTE NEGRO PACOTE 80G,7622210575630 - CHOCOLATE AO LEITE E BRANCO LACTA LAKA + DIAMANTE NEGRO PACOTE 80G
7622210575975,"WAFER RECHEIO E COBERTURA CHOCOLATE LACTA BIS PACOTE 100,8G","7622210575975 - WAFER RECHEIO E COBERTURA CHOCOLATE LACTA BIS PACOTE 100,8G"
7622210575999,"CHOCOLATE BRANCO LACTA BIS PACOTE 100,8G","7622210575999 - CHOCOLATE BRANCO LACTA BIS PACOTE 100,8G"
7622210592637,BISCOITO TRAKINAS MEIO A MEIO CHOCOLATE E MORANGO 126G,7622210592637 - BISCOITO TRAKINAS MEIO A MEIO CHOCOLATE E MORANGO 126G
7622210592668,BISCOITO TRAKINAS MEIO A MEIO CHOC BRANCO E PRETO 126G,7622210592668 - BISCOITO TRAKINAS MEIO A MEIO CHOC BRANCO E PRETO 126G
7622210592750,BISCOITO RECHEADO CHOCOLATETRAKINAS 126G,7622210592750 - BISCOITO RECHEADO CHOCOLATETRAKINAS 126G
7622210592781,BISCOITO TRAKINAS MORANGO 126G,7622210592781 - BISCOITO TRAKINAS MORANGO 126G
7622210596413,"CAIXA DE BOMBONS SORTIDOS LACTA FAVORITOS EM CAIXA DE 250,6G","7622210596413 - CAIXA DE BOMBONS SORTIDOS LACTA FAVORITOS EM CAIXA DE 250,6G"
7622210641151,PACK BISCOITO PIZZA CLUB SOCIAL PACOTE 141G 6 UNIDADES,7622210641151 - PACK BISCOITO PIZZA CLUB SOCIAL PACOTE 141G 6 UNIDADES
7622210641632,PACK BISCOITO PRESUNTO CLUB SOCIAL PACOTE 141G 6 UNIDADES,7622210641632 - PACK BISCOITO PRESUNTO CLUB SOCIAL PACOTE 141G 6 UNIDADES
7622210644534,PACK BISCOITO MIX DE QUEIJOS CLUB SOCIAL PACOTE 141G 6 UNIDADES,7622210644534 - PACK BISCOITO MIX DE QUEIJOS CLUB SOCIAL PACOTE 141G 6 UNIDADES
7622210673831,CHOCOLATE AO LEITE EM BARRA LACTA EM PACOTE DE 80G,7622210673831 - CHOCOLATE AO LEITE EM BARRA LACTA EM PACOTE DE 80G
7622210674050,CHOCOLATE AO LEITE LACTA DIAMANTE NEGRO PACOTE 80G,7622210674050 - CHOCOLATE AO LEITE LACTA DIAMANTE NEGRO PACOTE 80G
7622210674319,CHOCOLATE BRANCO LACTA LAKA PACOTE 80G,7622210674319 - CHOCOLATE BRANCO LACTA LAKA PACOTE 80G
7622210674357,CHOCOLATE BRANCO COM BISCOITO OREO LACTA LAKA PACOTE 80G,7622210674357 - CHOCOLATE BRANCO COM BISCOITO OREO LACTA LAKA PACOTE 80G
7622210674395,CHOCOLATE AO LEITE COM AMENDOIM LACTA SHOT PACOTE 80G,7622210674395 - CHOCOLATE AO LEITE COM AMENDOIM LACTA SHOT PACOTE 80G
7622210674432,CHOCOLATE MEIO AMARGO 40% CACAU LACTA AMARO PACOTE 80G,7622210674432 - CHOCOLATE MEIO AMARGO 40% CACAU LACTA AMARO PACOTE 80G
7622210833389,"BIS BLACK 100,8G","7622210833389 - BIS BLACK 100,8G"
7622210933454,MINI OREO 35G,7622210933454 - MINI OREO 35G
7622300119621,FERMENTO QUÍMICO PÓ ROYAL POTE 100G,7622300119621 - FERMENTO QUÍMICO PÓ ROYAL POTE 100G
7622300830151,BISCOITO RECHEADO BAUNILHAOREO 90G,7622300830151 - BISCOITO RECHEADO BAUNILHAOREO 90G
7622300873554,BISCOITO CHOCOLATE RECHEIO CHOCOLATE OREO PACOTE 90G,7622300873554 - BISCOITO CHOCOLATE RECHEIO CHOCOLATE OREO PACOTE 90G
7622300988470,CHOCOLATE BIS XTRA AO LEITE 45G,7622300988470 - CHOCOLATE BIS XTRA AO LEITE 45G
7622300988517,WAFER OREO COBERTURA CHOCOLATE BRANCO E BISCOITO LACTA BIS XTRA PACOTE 45G,7622300988517 - WAFER OREO COBERTURA CHOCOLATE BRANCO E BISCOITO LACTA BIS XTRA PACOTE 45G
7622300989316,"BISCOITO OREO 100,8G","7622300989316 - BISCOITO OREO 100,8G"
7622300989408,BISCOITO CHOCOLATE RECHEIO MILKSHAKE DE MORANGO OREO PACOTE 90G,7622300989408 - BISCOITO CHOCOLATE RECHEIO MILKSHAKE DE MORANGO OREO PACOTE 90G
7622300990701,BISCOITO CLUB SOCIAL ORIGINAL EM PACOTE DE 144G,7622300990701 - BISCOITO CLUB SOCIAL ORIGINAL EM PACOTE DE 144G
7622300990749,BISCOITO ORIGINAL CLUB SOCIAL PACOTE 288G 12 UNIDADES EMBALAGEM ECONÔMICA LEVE MAIS PAGUE MENOS,7622300990749 - BISCOITO ORIGINAL CLUB SOCIAL PACOTE 288G 12 UNIDADES EMBALAGEM ECONÔMICA LEVE MAIS PAGUE MENOS
7622300992293,PACK BISCOITO INTEGRAL TRADICIONAL CLUB SOCIAL PACOTE 144G 6 UNIDADES,7622300992293 - PACK BISCOITO INTEGRAL TRADICIONAL CLUB SOCIAL PACOTE 144G 6 UNIDADES
7791293032436,ANTITRANSPIRANTE AEROSSOL POWDER DRY REXONA 150ML SPRAY,7791293032436 - ANTITRANSPIRANTE AEROSSOL POWDER DRY REXONA 150ML SPRAY
7804320116846,VINHO CHILENO CONCHA Y TORO RESERVADO TIPOS 750ML,7804320116846 - VINHO CHILENO CONCHA Y TORO RESERVADO TIPOS 750ML
7804320303178,VINHO CHILENO TINTO SECO RESERVA CASILLERO DEL DIABLO CABERNET SAUVIGNON VALLE CENTRAL GARRAFA 750ML,7804320303178 - VINHO CHILENO TINTO SECO RESERVA CASILLERO DEL DIABLO CABERNET SAUVIGNON VALLE CENTRAL GARRAFA 750ML
7861002900117,BOMBOM FERRERO ROCHER CAIXA 100G 8 UNIDADES,7861002900117 - BOMBOM FERRERO ROCHER CAIXA 100G 8 UNIDADES
7891000006689,TEMPERO GRANULADO 7 VEGETAIS MAGGI MEU SEGREDO CAIXA 49G 7 UNIDADES,7891000006689 - TEMPERO GRANULADO 7 VEGETAIS MAGGI MEU SEGREDO CAIXA 49G 7 UNIDADES
7891000051436,BISCOITO NESTLE PASSATEMPO LEITE 150G,7891000051436 - BISCOITO NESTLE PASSATEMPO LEITE 150G
7891000065440,LEITE CONDENSADO SEMIDESNATADO MOÇA CAIXA 395G,7891000065440 - LEITE CONDENSADO SEMIDESNATADO MOÇA CAIXA 395G
7891000067048,BEBIDA LACTEA NESTLE ALPINO 280ML,7891000067048 - BEBIDA LACTEA NESTLE ALPINO 280ML
7891000070444,LEITE ADOC FERM BAUN 6UN CHAMYTO CJ 450G,7891000070444 - LEITE ADOC FERM BAUN 6UN CHAMYTO CJ 450G
7891000070673,CEREAL NESTLE NESCAU M PRECO 120G,7891000070673 - CEREAL NESTLE NESCAU M PRECO 120G
7891000072950,IOGURTE INTEGRAL NATURAL NESTLÉ COPO 170G,7891000072950 - IOGURTE INTEGRAL NATURAL NESTLÉ COPO 170G
7891000072974,IOGURTE PARCIALMENTE DESNATADO MEL NESTLÉ COPO 170G,7891000072974 - IOGURTE PARCIALMENTE DESNATADO MEL NESTLÉ COPO 170G
7891000072998,"IOGURTE PARCIALMENTE DESNATADO CENOURA, LARANJA E MEL NESTLÉ COPO 170G","7891000072998 - IOGURTE PARCIALMENTE DESNATADO CENOURA, LARANJA E MEL NESTLÉ COPO 170G"
7891000073018,IOGURTE DESNATADO NATURAL NESTLÉ COPO 160G,7891000073018 - IOGURTE DESNATADO NATURAL NESTLÉ COPO 160G
7891000090732,BEBIDA LACTEA NESTLE NESTON 280ML,7891000090732 - BEBIDA LACTEA NESTLE NESTON 280ML
7891000098950,CEREAL NESTON FLOCOS 3 CEREA SACHET 210G,7891000098950 - CEREAL NESTON FLOCOS 3 CEREA SACHET 210G
7891000099032,FARINHA LACTEA NESTLE ORIGINAL SH 210G,7891000099032 - FARINHA LACTEA NESTLE ORIGINAL SH 210G
7891000100103,LEITE CONDENSADO INTEGRAL MOÇA LATA 395G,7891000100103 - LEITE CONDENSADO INTEGRAL MOÇA LATA 395G
7891000101506,LEITE PO MOLICO DESNATADO TOTAL CALCIO NESTLE LT 280G,7891000101506 - LEITE PO MOLICO DESNATADO TOTAL CALCIO NESTLE LT 280G
7891000101926,BEBIDA LACTEA NESTLE NESCAU 270ML,7891000101926 - BEBIDA LACTEA NESTLE NESCAU 270ML
7891000102640,AVEIA EM FLOCOS NESTLÉ CAIXA 170G,7891000102640 - AVEIA EM FLOCOS NESTLÉ CAIXA 170G
7891000103937,QUEIJO PETIT SUISSE MORANGO CHAMBINHO BANDEJA 320G 8 UNIDADES,7891000103937 - QUEIJO PETIT SUISSE MORANGO CHAMBINHO BANDEJA 320G 8 UNIDADES
7891000109908,COMPOSTO LÁCTEO ZERO LACTOSE NINHO LATA 380G,7891000109908 - COMPOSTO LÁCTEO ZERO LACTOSE NINHO LATA 380G
7891000111161,CEREAL MATINAL NESCAU CAIXA 210G,7891000111161 - CEREAL MATINAL NESCAU CAIXA 210G
7891000115633,RACAO DOG CHOW ADULTO CARNE SH 100G,7891000115633 - RACAO DOG CHOW ADULTO CARNE SH 100G
7891000115763,RACAO FRISKIES AD CARNE MOLHO SH 85G,7891000115763 - RACAO FRISKIES AD CARNE MOLHO SH 85G
7891000120071,"SORVETE NAPOLITANO TRADICIONAL NESTLÉ POTE 1,5L","7891000120071 - SORVETE NAPOLITANO TRADICIONAL NESTLÉ POTE 1,5L"
7891000120101,CREME DE LEITE NESTLE EM LATA DE 300G,7891000120101 - CREME DE LEITE NESTLE EM LATA DE 300G
7891000120507,"SORVETE CREME TRADICIONAL NESTLÉ POTE 1,5L","7891000120507 - SORVETE CREME TRADICIONAL NESTLÉ POTE 1,5L"
7891000126905,CREME DE LEITE LEVE HOMOGENEIZADO ORIGINAL NESTLE EM CAIXA DE 200G,7891000126905 - CREME DE LEITE LEVE HOMOGENEIZADO ORIGINAL NESTLE EM CAIXA DE 200G
7891000241295,BISCOITO RECHEIO MORANGO PASSATEMPO PACOTE 130G,7891000241295 - BISCOITO RECHEIO MORANGO PASSATEMPO PACOTE 130G
7891000241356,BISCOITO RECHEADO SABOR CHOCOLATE PASSATEMPO EM PACOTE DE 130G,7891000241356 - BISCOITO RECHEADO SABOR CHOCOLATE PASSATEMPO EM PACOTE DE 130G
7891000243725,CAFÉ EM CÁPSULA TORRADO E MOÍDO ESPRESSO INTENSO NESCAFÉ DOLCE GUSTO CAIXA 80G 10 UNIDADES,7891000243725 - CAFÉ EM CÁPSULA TORRADO E MOÍDO ESPRESSO INTENSO NESCAFÉ DOLCE GUSTO CAIXA 80G 10 UNIDADES
7891000243787,CAFÃ‰ EM CÃPSULA ESPRESSO NESCAFÃ‰ DOLCE GUSTO CAIXA 60G 10 UNIDADES,7891000243787 - CAFÃ‰ EM CÃPSULA ESPRESSO NESCAFÃ‰ DOLCE GUSTO CAIXA 60G 10 UNIDADES
7891000243954,CAFÉ AU LAIT EM CÁPSULA NESCAFÉ DOLCE GUSTO CAIXA 100G 10 UNIDADES,7891000243954 - CAFÉ AU LAIT EM CÁPSULA NESCAFÉ DOLCE GUSTO CAIXA 100G 10 UNIDADES
7891000244265,IOGURTE NESTLE MORANGO 170G,7891000244265 - IOGURTE NESTLE MORANGO 170G
7891000247624,BISCOITO NESTLE COOKIE NEGRESCO 60G,7891000247624 - BISCOITO NESTLE COOKIE NEGRESCO 60G
7891000247648,BISCOITO COOKIE CHOCOLATE COM GOTAS DE CHOCOLATE NESTLÃ‰ PACOTE 60G,7891000247648 - BISCOITO COOKIE CHOCOLATE COM GOTAS DE CHOCOLATE NESTLÃ‰ PACOTE 60G
7891000248768,"CHOCOLATE AO LEITE KIT KAT EM PACOTE DE 41,5G","7891000248768 - CHOCOLATE AO LEITE KIT KAT EM PACOTE DE 41,5G"
7891000248829,"CHOCOLATE NESTLE KITKAT DARK 41,5G","7891000248829 - CHOCOLATE NESTLE KITKAT DARK 41,5G"
7891000249239,"CHOCOLATE NESTLE KITKAT WHITE 41,5G","7891000249239 - CHOCOLATE NESTLE KITKAT WHITE 41,5G"
7891000250174,CALDO MAGGI GALINHA 57G,7891000250174 - CALDO MAGGI GALINHA 57G
7891000251539,CALDO TABLETE GALINHA MAGGI CAIXA 114G 12 UNIDADES,7891000251539 - CALDO TABLETE GALINHA MAGGI CAIXA 114G 12 UNIDADES
7891000261026,IOGURTE PARCIALMENTE DESNATADO MORANGO SALADA DE FRUTAS MAÇÃ E BANANA NINHO FORTI BANDEJA 540G 6 UNIDADES,7891000261026 - IOGURTE PARCIALMENTE DESNATADO MORANGO SALADA DE FRUTAS MAÇÃ E BANANA NINHO FORTI BANDEJA 540G 6 UNIDADES
7891000291863,CAPPUCCINO EM CÁPSULA NESCAFÉ DOLCE GUSTO CAIXA 117G 10 UNIDADES,7891000291863 - CAPPUCCINO EM CÁPSULA NESCAFÉ DOLCE GUSTO CAIXA 117G 10 UNIDADES
7891000294376,MOCHACCINO EM CÁPSULA CANELA NESCAFÉ DOLCE GUSTO CAIXA 172G 10 UNIDADES,7891000294376 - MOCHACCINO EM CÁPSULA CANELA NESCAFÉ DOLCE GUSTO CAIXA 172G 10 UNIDADES
7891000304556,BISCOITO NESTLE NESFIT CACAU E CEREAIS 160G,7891000304556 - BISCOITO NESTLE NESFIT CACAU E CEREAIS 160G
7891000307120,CAFE SOLUVEL NESCAFE ORIGINAL SACHE 40G,7891000307120 - CAFE SOLUVEL NESCAFE ORIGINAL SACHE 40G
7891000325131,BOMBOM NESTLÉ ESPECIALIDADES CAIXA 251G 15 UNIDADES,7891000325131 - BOMBOM NESTLÉ ESPECIALIDADES CAIXA 251G 15 UNIDADES
7891000325858,LEITE PÓ INTEGRAL NINHO LATA 380G,7891000325858 - LEITE PÓ INTEGRAL NINHO LATA 380G
7891000329665,CHOCOLATE NESTLE SUFLAIR DUO 80G,7891000329665 - CHOCOLATE NESTLE SUFLAIR DUO 80G
7891000329856,CHOCOLATE NESTLE SUFLAIR AO LEITE 80G,7891000329856 - CHOCOLATE NESTLE SUFLAIR AO LEITE 80G
7891000336373,CHOCOLATE AO LEITE ALPINO PACOTE 85G,7891000336373 - CHOCOLATE AO LEITE ALPINO PACOTE 85G
7891000338087,ACHOCOLATADO EM PO NESCAU EM PACOTE DE 550G,7891000338087 - ACHOCOLATADO EM PO NESCAU EM PACOTE DE 550G
7891000350119,BISCOITO COOKIE ALPINO NESTLÉ PACOTE 60G,7891000350119 - BISCOITO COOKIE ALPINO NESTLÉ PACOTE 60G
7891000358764,FARINHA LACTEA NESTLE LT 360G,7891000358764 - FARINHA LACTEA NESTLE LT 360G
7891000359822,BEB LACTEA NESCAU CHOC PRONTINHO 180ML,7891000359822 - BEB LACTEA NESCAU CHOC PRONTINHO 180ML
7891000361214,CHOCOLATE AO LEITE CLASSIC PACOTE 150G,7891000361214 - CHOCOLATE AO LEITE CLASSIC PACOTE 150G
7891000366141,BEB LACT NESQUIK 180ML MORANGO,7891000366141 - BEB LACT NESQUIK 180ML MORANGO
7891000368572,CHOCOLATE MEIO AMARGO 40% CACAU CLASSIC PACOTE 80G,7891000368572 - CHOCOLATE MEIO AMARGO 40% CACAU CLASSIC PACOTE 80G
7891000368626,CHOCOLATE BRANCO GALAK PACOTE 80G,7891000368626 - CHOCOLATE BRANCO GALAK PACOTE 80G
7891000368947,CHOCOLATE AO LEITE PRESTÍGIO CLASSIC PACOTE 80G,7891000368947 - CHOCOLATE AO LEITE PRESTÍGIO CLASSIC PACOTE 80G
7891000369098,CHOCOLATE AO LEITE CLASSIC PACOTE 80G,7891000369098 - CHOCOLATE AO LEITE CLASSIC PACOTE 80G
7891000369371,CHOCOLATE AO LEITE COM FLOCOS CRUNCH PACOTE 80G,7891000369371 - CHOCOLATE AO LEITE COM FLOCOS CRUNCH PACOTE 80G
7891000376768,BISCOITO RECHEADO BAUNILHANEGRESCO 90G,7891000376768 - BISCOITO RECHEADO BAUNILHANEGRESCO 90G
7891000376805,BISCOITO CHOCOLATE RECHEIO MORANGO NEGRESCO PACOTE 90G,7891000376805 - BISCOITO CHOCOLATE RECHEIO MORANGO NEGRESCO PACOTE 90G
7891000376843,BISCOITO RECHEADO CHOCOLATEBONO 90G,7891000376843 - BISCOITO RECHEADO CHOCOLATEBONO 90G
7891000376928,BISCOITO RECHEADO BONO 90G DOCE DE LEITE NESTLÉ,7891000376928 - BISCOITO RECHEADO BONO 90G DOCE DE LEITE NESTLÉ
7891000376959,BISCOITO RECHEIO MORANGO BONO PACOTE 90G,7891000376959 - BISCOITO RECHEIO MORANGO BONO PACOTE 90G
7891000377130,BISCOITO NEGRESCO RECH BAUNILHA PCT 90G,7891000377130 - BISCOITO NEGRESCO RECH BAUNILHA PCT 90G
7891000377543,CHOCOLATE AO LEITE RECHEIO AO LEITE COM BISCOITO DE CHOCOLATE E BAUNILHA NESTLÉ CHOCO TRIO PACOTE 90G,7891000377543 - CHOCOLATE AO LEITE RECHEIO AO LEITE COM BISCOITO DE CHOCOLATE E BAUNILHA NESTLÉ CHOCO TRIO PACOTE 90G
7891000377598,CHOCOLATE NESTLE CHOCOTRIO CHOCOLATE 90G,7891000377598 - CHOCOLATE NESTLE CHOCOTRIO CHOCOLATE 90G
7891000377642,CHOCOLATE AO LEITE RECHEIO AMENDOIM E BISCOITO DE BAUNILHA NESTLÉ CHOCO TRIO PACOTE 90G,7891000377642 - CHOCOLATE AO LEITE RECHEIO AMENDOIM E BISCOITO DE BAUNILHA NESTLÉ CHOCO TRIO PACOTE 90G
7891000379585,ACHOCOLATADO PO NESCAU 200G,7891000379585 - ACHOCOLATADO PO NESCAU 200G
7891000393284,LEITE PÓ INSTANTÂNEO INTEGRAL NINHO LATA 380G,7891000393284 - LEITE PÓ INSTANTÂNEO INTEGRAL NINHO LATA 380G
7891000395509,CHOC GAROTO 90G CHOC TRIO BONO,7891000395509 - CHOC GAROTO 90G CHOC TRIO BONO
7891000402931,CHOC GAROTO BISCUIT AO LEITE 78G,7891000402931 - CHOC GAROTO BISCUIT AO LEITE 78G
7891000402979,CHOC NESTLE BISCUIT AO LEITE 78G,7891000402979 - CHOC NESTLE BISCUIT AO LEITE 78G
7891000412855,ACHOCOLATADO PÓ NESCAU LATA 350G,7891000412855 - ACHOCOLATADO PÓ NESCAU LATA 350G
7891000451304,CHOCOLATE PÓ SOLÚVEL 50% CACAU DOIS FRADES CAIXA 200G,7891000451304 - CHOCOLATE PÓ SOLÚVEL 50% CACAU DOIS FRADES CAIXA 200G
7891000460207,CHOC NESTLE PRESTIGIO COCO 33G,7891000460207 - CHOC NESTLE PRESTIGIO COCO 33G
7891000462300,CHOCOLATE NESTLE CHOKITO AO LEITE 32G,7891000462300 - CHOCOLATE NESTLE CHOKITO AO LEITE 32G
7891000621981,CAFE TORRADO E MOÍDO EM CAPSULA CAFFE MATINAL NESCAFE DOLCE GUSTO EM CAIXA DE 80G COM 10 UNIDADES,7891000621981 - CAFE TORRADO E MOÍDO EM CAPSULA CAFFE MATINAL NESCAFE DOLCE GUSTO EM CAIXA DE 80G COM 10 UNIDADES
7891008116632,CAIXA DE BOMBONS GAROTICE GAROTO EM CAIXA DE 250G,7891008116632 - CAIXA DE BOMBONS GAROTICE GAROTO EM CAIXA DE 250G
7891008121575,CHOC TALENTO MEIO AMARGO 85G,7891008121575 - CHOC TALENTO MEIO AMARGO 85G
7891008121728,CHOCOLATE AO LEITE COM AVELÃS GAROTO TALENTO PACOTE 85G,7891008121728 - CHOCOLATE AO LEITE COM AVELÃS GAROTO TALENTO PACOTE 85G
7891008121773,CHOCOLATE AO LEITE COM CASTANHA DO PARÁ GAROTO TALENTO PACOTE 85G,7891008121773 - CHOCOLATE AO LEITE COM CASTANHA DO PARÁ GAROTO TALENTO PACOTE 85G
